epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
134,7576.63,1.04834,0.61703,1.21869,0.83221,0.89661,0.87899,0.57288,1.13465,0.69399,1.31155,0.0034165,0.0034165,0.0034165
135,7632.4,1.06007,0.6243,1.23077,0.83179,0.89649,0.87872,0.57276,1.13526,0.69385,1.31238,0.003367,0.003367,0.003367
136,7688.36,1.0609,0.62938,1.22744,0.8324,0.89653,0.87954,0.57245,1.1359,0.69266,1.31319,0.0033175,0.0033175,0.0033175
137,7744.61,1.03826,0.61189,1.21371,0.83365,0.89706,0.87954,0.57237,1.13617,0.69196,1.3135,0.003268,0.003268,0.003268
138,7800.28,1.04508,0.62309,1.22096,0.83284,0.8972,0.87953,0.57305,1.1366,0.69152,1.31421,0.0032185,0.0032185,0.0032185
139,7855.97,1.03327,0.61041,1.21127,0.83251,0.89688,0.87969,0.57336,1.1367,0.69086,1.31437,0.003169,0.003169,0.003169
140,7912,1.03087,0.61752,1.20757,0.833,0.89706,0.87978,0.57311,1.13714,0.6907,1.31502,0.0031195,0.0031195,0.0031195
141,7967.87,1.04109,0.61249,1.21501,0.83358,0.89728,0.87996,0.57333,1.13724,0.68977,1.31577,0.00307,0.00307,0.00307
142,8024.07,1.0441,0.60369,1.21665,0.83432,0.897,0.88012,0.57343,1.13811,0.68903,1.31679,0.0030205,0.0030205,0.0030205
143,8080.07,1.02834,0.60496,1.20213,0.83332,0.89685,0.88008,0.5734,1.13829,0.68858,1.31689,0.002971,0.002971,0.002971
144,8135.71,1.02278,0.59905,1.19971,0.83022,0.89906,0.87986,0.57318,1.13844,0.68807,1.31734,0.0029215,0.0029215,0.0029215
145,8191.75,1.03092,0.5946,1.21097,0.83043,0.89926,0.87984,0.57302,1.13909,0.68791,1.31812,0.002872,0.002872,0.002872
146,8247.55,1.02497,0.58799,1.19964,0.83027,0.89948,0.87997,0.5728,1.13977,0.68708,1.31891,0.0028225,0.0028225,0.0028225
147,8303.33,1.01499,0.59386,1.19577,0.82866,0.89943,0.87971,0.57269,1.14054,0.68674,1.31968,0.002773,0.002773,0.002773
148,8359.04,1.02856,0.59663,1.20312,0.82949,0.89929,0.8794,0.57305,1.1408,0.68626,1.31982,0.0027235,0.0027235,0.0027235
149,8414.64,1.01901,0.58494,1.19793,0.83192,0.89897,0.87941,0.57246,1.14151,0.68517,1.32049,0.002674,0.002674,0.002674
150,8470.41,1.01143,0.58248,1.19327,0.83254,0.89906,0.87979,0.57321,1.14205,0.68467,1.32091,0.0026245,0.0026245,0.0026245
151,8526.16,1.01172,0.5802,1.1924,0.82765,0.90169,0.87964,0.57292,1.14267,0.68338,1.32149,0.002575,0.002575,0.002575
152,8582.01,1.0068,0.58219,1.1882,0.82915,0.90169,0.87969,0.57294,1.1434,0.68286,1.32198,0.0025255,0.0025255,0.0025255
153,8637.67,1.01158,0.5828,1.19985,0.83387,0.89796,0.8797,0.57319,1.1437,0.68249,1.32257,0.002476,0.002476,0.002476
154,8693.32,1.00278,0.57773,1.1888,0.83289,0.8975,0.87962,0.57294,1.14443,0.68141,1.32335,0.0024265,0.0024265,0.0024265
155,8749.02,0.99963,0.56727,1.18706,0.83297,0.89819,0.87931,0.57233,1.14442,0.68117,1.32381,0.002377,0.002377,0.002377
156,8804.77,0.99112,0.56102,1.187,0.8323,0.89669,0.8792,0.57235,1.14495,0.68042,1.32441,0.0023275,0.0023275,0.0023275
157,8860.79,1.00303,0.56438,1.18955,0.83208,0.89645,0.87896,0.57222,1.14534,0.67988,1.32456,0.002278,0.002278,0.002278
158,8916.63,0.99193,0.56231,1.18179,0.83203,0.89553,0.87933,0.57244,1.14566,0.6793,1.32484,0.0022285,0.0022285,0.0022285
159,8972.46,0.98375,0.55744,1.17139,0.83167,0.89509,0.87907,0.57286,1.14598,0.67866,1.32545,0.002179,0.002179,0.002179
160,9028.25,0.99343,0.55577,1.1845,0.8327,0.89541,0.87933,0.57311,1.14636,0.67766,1.32553,0.0021295,0.0021295,0.0021295
161,9083.9,0.9846,0.55307,1.17562,0.83331,0.89436,0.8801,0.57284,1.14643,0.67733,1.32562,0.00208,0.00208,0.00208
162,9139.67,0.98472,0.54447,1.17934,0.83218,0.89389,0.87905,0.57313,1.14689,0.67639,1.32631,0.0020305,0.0020305,0.0020305
163,9195.34,0.97032,0.53815,1.16726,0.83174,0.89392,0.87893,0.5733,1.14711,0.67491,1.32694,0.001981,0.001981,0.001981
